Name,Full Path,Size,Allocated,Files,Folders,% of Parent (Allocated),Last Modified,Last Accessed,Owner,Type,Dir Level (Relative)
Nimbus_Q3_646.py,D:\FileServer\Legal\Catalyst214\Shared\Nimbus_Q3_646.py,170.1 KB,172.0 KB,1,0,0.0 %,10/08/2025,12/31/2025,CORP\mwilson,Python File,4
Beacon_minutes_818.xml,D:\FileServer\Legal\Catalyst214\Shared\Beacon_minutes_818.xml,5.0 MB,5.0 MB,1,0,0.0 %,11/16/2021,01/09/2022,CORP\kpatel,XML File,4
Pioneer_summary_481.log,D:\FileServer\Legal\Catalyst214\Shared\Pioneer_summary_481.log,32.8 MB,32.8 MB,1,0,0.2 %,02/28/2025,12/31/2025,CORP\administrator,Log File,4
Atlas_budget_297.csv,D:\FileServer\Sales\Catalyst341\2022\Atlas_budget_297.csv,4.5 MB,4.5 MB,1,0,0.3 %,10/17/2022,06/19/2024,CORP\tnguyen,CSV File,4
Summit_proposal_267.docx,D:\FileServer\Sales\Catalyst341\2022\Summit_proposal_267.docx,3.8 MB,3.8 MB,1,0,0.3 %,06/26/2021,12/16/2021,CORP\administrator,DOCX File,4
Apollo_budget_829.py,D:\FileServer\Sales\Catalyst341\2022\Apollo_budget_829.py,160.0 KB,164.0 KB,1,0,0.0 %,04/22/2015,02/09/2016,CORP\lokafor,Python File,4
Titan_final_518.xlsx,D:\FileServer\Sales\Catalyst341\2022\Titan_final_518.xlsx,8.9 MB,8.9 MB,1,0,0.6 %,10/29/2017,03/13/2018,CORP\administrator,XLSX File,4
Quantum_export_879.zip,D:\FileServer\Sales\Catalyst341\2022\Quantum_export_879.zip,14.6 MB,14.6 MB,1,0,1.0 %,04/25/2023,08/17/2023,CORP\administrator,ZIP File,4
Falcon_proposal_757.txt,D:\FileServer\Sales\Catalyst341\2022\Falcon_proposal_757.txt,337.7 KB,340.0 KB,1,0,0.0 %,01/04/2020,01/16/2021,CORP\achen,Text File,4
Quantum_data_497.csv,D:\FileServer\Sales\Catalyst341\2022\Quantum_data_497.csv,67.5 MB,67.5 MB,1,0,4.8 %,08/31/2024,10/03/2024,CORP\kpatel,CSV File,4
Titan_final_610.txt,D:\FileServer\Sales\Catalyst341\2022\Titan_final_610.txt,429.1 KB,432.0 KB,1,0,0.0 %,07/24/2020,09/02/2022,CORP\dmiller,Text File,4
Orbit_review_244.accdb,D:\FileServer\Sales\Catalyst341\2022\Orbit_review_244.accdb,902.5 MB,902.5 MB,1,0,64.7 %,02/21/2023,12/04/2024,CORP\achen,Access Database,4
Summit_spec_56.pst,D:\FileServer\Legal\Catalyst214\Exports\Summit_spec_56.pst,3.3 GB,3.3 GB,1,0,11.6 %,08/04/2015,01/22/2016,CORP\lokafor,Outlook Data File,4
Vertex_Q3_309.bak,D:\FileServer\Legal\Catalyst214\Exports\Vertex_Q3_309.bak,2.1 GB,2.1 GB,1,0,7.4 %,04/05/2019,03/04/2021,CORP\dmiller,BAK File,4
Horizon_export_149.iso,D:\FileServer\Legal\Catalyst214\Exports\Horizon_export_149.iso,3.6 GB,3.6 GB,1,0,12.5 %,02/18/2015,12/10/2015,CORP\lokafor,Disc Image File,4
Vertex_plan_985.iso,D:\FileServer\Legal\Catalyst214\Exports\Vertex_plan_985.iso,6.8 GB,6.8 GB,1,0,23.8 %,06/18/2015,09/25/2015,CORP\svc_backup,Disc Image File,4
Beacon_spec_980.msg,D:\FileServer\Legal\Catalyst214\Exports\Beacon_spec_980.msg,1.2 MB,1.2 MB,1,0,0.0 %,04/18/2025,12/31/2025,CORP\tnguyen,MSG File,4
Atlas_export_274.pdf,D:\FileServer\Legal\Catalyst214\Exports\Atlas_export_274.pdf,16.4 MB,16.4 MB,1,0,0.1 %,05/04/2022,12/23/2023,CORP\dmiller,PDF File,4
Horizon_data_752.accdb,D:\FileServer\Legal\Catalyst214\Exports\Horizon_data_752.accdb,1.2 GB,1.2 GB,1,0,4.1 %,08/22/2023,03/08/2024,CORP\svc_backup,Access Database,4
Atlas_draft_321.dat,D:\FileServer\Legal\Catalyst214\Exports\Atlas_draft_321.dat,2.7 MB,2.7 MB,1,0,0.0 %,07/18/2022,07/26/2022,CORP\mwilson,DAT File,4
Apollo_Q1_101.iso,D:\FileServer\Legal\Catalyst214\Exports\Apollo_Q1_101.iso,4.5 GB,4.5 GB,1,0,15.7 %,01/01/2020,12/25/2020,CORP\rgarcia,Disc Image File,4
Summit_budget_258.jpg,D:\FileServer\Legal\Catalyst214\Exports\Summit_budget_258.jpg,357.0 KB,360.0 KB,1,0,0.0 %,04/08/2015,01/01/2017,CORP\mwilson,JPG File,4
Apollo_notes_974.json,D:\FileServer\Legal\Catalyst214\Exports\Apollo_notes_974.json,997.9 KB,1000.0 KB,1,0,0.0 %,12/10/2022,04/11/2023,CORP\mwilson,JSON File,4
Pulse_final_385.accdb,D:\FileServer\Legal\Catalyst214\Exports\Pulse_final_385.accdb,1.5 GB,1.5 GB,1,0,5.3 %,02/02/2025,12/31/2025,CORP\administrator,Access Database,4
Summit_draft_260.mp4,D:\FileServer\Legal\Summit_draft_260.mp4,1.9 GB,1.9 GB,1,0,1.2 %,05/29/2022,08/14/2022,CORP\lokafor,MP4 File,2
Quantum_Q1_709.accdb,D:\FileServer\Legal\Quantum_Q1_709.accdb,1.5 GB,1.5 GB,1,0,1.0 %,08/21/2023,07/17/2024,CORP\tnguyen,Access Database,2
Falcon_v1_284.tif,D:\FileServer\Legal\Falcon_v1_284.tif,16.4 MB,16.4 MB,1,0,0.0 %,04/17/2019,05/18/2020,CORP\kpatel,TIF File,2
Apollo_export_979.zip,D:\FileServer\Legal\Apollo_export_979.zip,182.3 MB,182.3 MB,1,0,0.1 %,12/10/2019,02/19/2020,CORP\lokafor,ZIP File,2
Vertex_draft_661.bak,D:\FileServer\Legal\Catalyst214\Vertex_draft_661.bak,445.1 MB,445.1 MB,1,0,0.6 %,01/23/2021,03/21/2023,CORP\dmiller,BAK File,3
Nimbus_v2_935.log,D:\FileServer\Legal\Catalyst214\Nimbus_v2_935.log,45.8 MB,45.8 MB,1,0,0.1 %,11/26/2017,03/11/2018,CORP\jsmith,Log File,3
Titan_v1_586.py,D:\FileServer\Legal\Catalyst214\Titan_v1_586.py,64.3 KB,68.0 KB,1,0,0.0 %,09/19/2023,12/18/2024,CORP\jsmith,Python File,3
Horizon_final_669.pst,D:\FileServer\Legal\Catalyst214\Horizon_final_669.pst,9.6 GB,9.6 GB,1,0,12.3 %,09/12/2016,08/29/2018,CORP\kpatel,Outlook Data File,3
Vertex_proposal_4.iso,D:\FileServer\Legal\Catalyst214\Vertex_proposal_4.iso,6.9 GB,6.9 GB,1,0,8.9 %,08/24/2023,01/07/2025,CORP\lokafor,Disc Image File,3
Vertex_review_865.py,D:\FileServer\Legal\Catalyst214\Vertex_review_865.py,18.1 KB,20.0 KB,1,0,0.0 %,01/21/2021,09/09/2021,CORP\jsmith,Python File,3
Vertex_Q3_125.xml,D:\FileServer\Legal\Catalyst214\Vertex_Q3_125.xml,8.6 MB,8.6 MB,1,0,0.0 %,06/26/2025,12/31/2025,CORP\kpatel,XML File,3
Beacon_budget_411.docx,D:\FileServer\Legal\Catalyst214\Beacon_budget_411.docx,762.3 KB,764.0 KB,1,0,0.0 %,02/05/2019,08/05/2020,CORP\kpatel,DOCX File,3
Titan_Q2_779.tif,D:\FileServer\Legal\Catalyst214\Titan_Q2_779.tif,74.7 MB,74.7 MB,1,0,0.1 %,04/07/2022,10/31/2022,CORP\achen,TIF File,3
Pioneer_report_991.vsdx,D:\FileServer\Legal\Catalyst214\Pioneer_report_991.vsdx,2.7 MB,2.7 MB,1,0,0.0 %,02/21/2017,12/24/2017,CORP\dmiller,VSDX File,3
Titan_spec_499.xlsx,D:\FileServer\Legal\Catalyst214\Titan_spec_499.xlsx,20.3 MB,20.3 MB,1,0,0.0 %,11/29/2019,12/20/2021,CORP\rgarcia,XLSX File,3
Falcon_report_198.pptx,D:\FileServer\Legal\Catalyst214\Falcon_report_198.pptx,46.3 MB,46.3 MB,1,0,0.1 %,08/25/2021,04/26/2022,CORP\lokafor,PPTX File,3
Orbit_minutes_659.mp4,D:\FileServer\IT\Pioneer903\2021\Orbit_minutes_659.mp4,2.0 GB,2.0 GB,1,0,9.7 %,12/27/2020,04/01/2022,CORP\jsmith,MP4 File,4
Apollo_plan_58.dwg,D:\FileServer\IT\Pioneer903\2021\Apollo_plan_58.dwg,101.1 MB,101.1 MB,1,0,0.5 %,02/01/2023,03/16/2023,CORP\dmiller,DWG File,4
Titan_notes_827.pst,D:\FileServer\IT\Pioneer903\2021\Titan_notes_827.pst,6.4 GB,6.4 GB,1,0,30.9 %,05/16/2025,07/28/2025,CORP\jsmith,Outlook Data File,4
Summit_final_501.pst,D:\FileServer\IT\Pioneer903\2021\Summit_final_501.pst,12.1 GB,12.1 GB,1,0,58.9 %,03/04/2025,12/31/2025,CORP\jsmith,Outlook Data File,4
Beacon_final_15.csv,D:\FileServer\Legal\Orbit186\Working\Beacon_final_15.csv,6.4 MB,6.4 MB,1,0,0.1 %,02/22/2025,12/31/2025,CORP\mwilson,CSV File,4
Horizon_draft_856.xml,D:\FileServer\Legal\Orbit186\Working\Horizon_draft_856.xml,1.0 MB,1.0 MB,1,0,0.0 %,03/03/2024,06/19/2024,CORP\mwilson,XML File,4
Horizon_data_65.jpg,D:\FileServer\Legal\Orbit186\Working\Horizon_data_65.jpg,3.5 MB,3.5 MB,1,0,0.0 %,10/13/2018,11/06/2020,CORP\dmiller,JPG File,4
Atlas_v2_701.xml,D:\FileServer\Legal\Orbit186\Working\Atlas_v2_701.xml,8.7 MB,8.7 MB,1,0,0.1 %,07/16/2016,06/10/2017,CORP\rgarcia,XML File,4
Orbit_report_608.csv,D:\FileServer\Legal\Orbit186\Working\Orbit_report_608.csv,42.9 MB,42.9 MB,1,0,0.5 %,09/16/2015,01/17/2016,CORP\tnguyen,CSV File,4
Falcon_Q1_173.sql,D:\FileServer\Legal\Orbit186\Working\Falcon_Q1_173.sql,47.4 MB,47.4 MB,1,0,0.5 %,03/16/2021,08/31/2021,CORP\lokafor,SQL File,4
Nimbus_proposal_42.txt,D:\FileServer\Legal\Orbit186\Working\Nimbus_proposal_42.txt,51.4 KB,52.0 KB,1,0,0.0 %,11/15/2023,08/23/2025,CORP\administrator,Text File,4
Vertex_draft_17.bak,D:\FileServer\Legal\Orbit186\Working\Vertex_draft_17.bak,331.6 MB,331.6 MB,1,0,3.6 %,01/30/2015,08/01/2015,CORP\mwilson,BAK File,4
Summit_proposal_909.mp4,D:\FileServer\Legal\Orbit186\Working\Summit_proposal_909.mp4,1.7 GB,1.7 GB,1,0,18.5 %,10/11/2022,12/10/2024,CORP\lokafor,MP4 File,4
Summit_final_212.txt,D:\FileServer\Legal\Orbit186\Working\Summit_final_212.txt,327.8 KB,328.0 KB,1,0,0.0 %,01/14/2018,07/03/2019,CORP\lokafor,Text File,4
Vertex_data_961.csv,D:\FileServer\Legal\Orbit186\Working\Vertex_data_961.csv,4.8 MB,4.8 MB,1,0,0.1 %,09/08/2021,03/11/2022,CORP\lokafor,CSV File,4
Catalyst_v1_643.mp4,D:\FileServer\Legal\Orbit186\Working\Catalyst_v1_643.mp4,1.4 GB,1.4 GB,1,0,15.4 %,09/12/2019,09/16/2019,CORP\svc_backup,MP4 File,4
Nimbus_notes_121.iso,D:\FileServer\Legal\Orbit186\Working\Nimbus_notes_121.iso,4.0 GB,4.0 GB,1,0,44.3 %,12/10/2021,12/15/2022,CORP\svc_backup,Disc Image File,4
Pioneer_data_476.tif,D:\FileServer\Legal\Orbit186\Working\Pioneer_data_476.tif,160.9 MB,160.9 MB,1,0,1.7 %,05/24/2022,12/23/2022,CORP\tnguyen,TIF File,4
Titan_final_702.bak,D:\FileServer\Engineering\Horizon151\Titan_final_702.bak,2.0 GB,2.0 GB,1,0,7.4 %,10/16/2016,09/02/2018,CORP\jsmith,BAK File,3
Apollo_spec_292.jpg,D:\FileServer\Engineering\Horizon151\Apollo_spec_292.jpg,3.6 MB,3.6 MB,1,0,0.0 %,10/26/2017,10/03/2018,CORP\administrator,JPG File,3
Orbit_Q2_45.pdf,D:\FileServer\Engineering\Horizon151\Orbit_Q2_45.pdf,3.4 MB,3.4 MB,1,0,0.0 %,05/16/2025,12/31/2025,CORP\achen,PDF File,3
Falcon_summary_497.iso,D:\FileServer\Engineering\Horizon151\Falcon_summary_497.iso,570.8 MB,570.8 MB,1,0,2.1 %,01/14/2025,09/11/2025,CORP\lokafor,Disc Image File,3
Catalyst_proposal_334.msg,D:\FileServer\Engineering\Horizon151\Catalyst_proposal_334.msg,416.8 KB,420.0 KB,1,0,0.0 %,05/19/2023,04/11/2025,CORP\kpatel,MSG File,3
Nimbus_v2_334.png,D:\FileServer\Engineering\Horizon151\Nimbus_v2_334.png,822.9 KB,824.0 KB,1,0,0.0 %,08/29/2017,09/23/2019,CORP\dmiller,PNG File,3
Nimbus_v1_483.xml,D:\FileServer\Legal\Catalyst214\Nimbus_v1_483.xml,7.8 MB,7.8 MB,1,0,0.0 %,08/11/2015,10/30/2016,CORP\achen,XML File,3
Nimbus_Q2_183.vsdx,D:\FileServer\Legal\Catalyst214\Nimbus_Q2_183.vsdx,1.5 MB,1.5 MB,1,0,0.0 %,07/12/2016,10/23/2017,CORP\rgarcia,VSDX File,3
Beacon_spec_999.zip,D:\FileServer\Legal\Catalyst214\Beacon_spec_999.zip,207.2 MB,207.2 MB,1,0,0.3 %,10/07/2018,02/14/2019,CORP\jsmith,ZIP File,3
Summit_proposal_62.zip,D:\FileServer\Legal\Catalyst214\Summit_proposal_62.zip,139.9 MB,139.9 MB,1,0,0.2 %,03/31/2016,07/20/2017,CORP\lokafor,ZIP File,3
Vertex_draft_779.dwg,D:\FileServer\Legal\Catalyst214\Vertex_draft_779.dwg,28.4 MB,28.4 MB,1,0,0.0 %,12/09/2024,10/07/2025,CORP\administrator,DWG File,3
Falcon_draft_592.dat,D:\FileServer\Legal\Catalyst214\Falcon_draft_592.dat,58.8 MB,58.8 MB,1,0,0.1 %,12/21/2015,02/14/2017,CORP\svc_backup,DAT File,3
Horizon_notes_606.bak,D:\FileServer\Legal\Catalyst214\Horizon_notes_606.bak,3.3 GB,3.3 GB,1,0,4.3 %,02/17/2018,03/03/2018,CORP\dmiller,BAK File,3
Summit_data_254.dwg,D:\FileServer\Legal\Catalyst214\Summit_data_254.dwg,55.9 MB,55.9 MB,1,0,0.1 %,07/01/2021,02/13/2022,CORP\administrator,DWG File,3
Falcon_proposal_920.pptx,D:\FileServer\Legal\Catalyst214\Falcon_proposal_920.pptx,26.9 MB,26.9 MB,1,0,0.0 %,12/28/2025,12/31/2025,CORP\jsmith,PPTX File,3
Orbit_Q4_35.msg,D:\FileServer\Research\Quantum655\2022\Orbit_Q4_35.msg,1.1 MB,1.1 MB,1,0,0.0 %,06/04/2019,10/06/2020,CORP\mwilson,MSG File,4
Horizon_Q3_247.xlsx,D:\FileServer\Research\Quantum655\2022\Horizon_Q3_247.xlsx,17.9 MB,17.9 MB,1,0,0.7 %,06/12/2023,06/24/2023,CORP\dmiller,XLSX File,4
Nimbus_final_368.mp4,D:\FileServer\Research\Quantum655\2022\Nimbus_final_368.mp4,981.1 MB,981.1 MB,1,0,39.6 %,04/06/2022,07/07/2022,CORP\jsmith,MP4 File,4
Horizon_budget_166.sql,D:\FileServer\Research\Quantum655\2022\Horizon_budget_166.sql,58.8 MB,58.8 MB,1,0,2.4 %,08/15/2024,12/31/2025,CORP\administrator,SQL File,4
Apollo_Q2_475.tif,D:\FileServer\Research\Quantum655\2022\Apollo_Q2_475.tif,36.0 MB,36.0 MB,1,0,1.5 %,10/20/2024,12/31/2025,CORP\dmiller,TIF File,4
Falcon_spec_642.log,D:\FileServer\Research\Quantum655\2022\Falcon_spec_642.log,45.1 MB,45.1 MB,1,0,1.8 %,02/07/2022,02/08/2022,CORP\mwilson,Log File,4
Vertex_plan_544.docx,D:\FileServer\Research\Quantum655\2022\Vertex_plan_544.docx,2.4 MB,2.4 MB,1,0,0.1 %,10/11/2019,11/19/2021,CORP\tnguyen,DOCX File,4
Summit_minutes_590.jpg,D:\FileServer\Research\Quantum655\2022\Summit_minutes_590.jpg,6.4 MB,6.4 MB,1,0,0.3 %,09/05/2022,11/26/2022,CORP\administrator,JPG File,4
Atlas_report_528.accdb,D:\FileServer\Research\Quantum655\2022\Atlas_report_528.accdb,746.4 MB,746.4 MB,1,0,30.1 %,12/16/2024,02/06/2025,CORP\mwilson,Access Database,4
Vertex_spec_477.json,D:\FileServer\Research\Quantum655\2022\Vertex_spec_477.json,335.0 KB,336.0 KB,1,0,0.0 %,02/06/2019,02/16/2020,CORP\achen,JSON File,4
Beacon_minutes_722.xlsx,D:\FileServer\Research\Quantum655\2022\Beacon_minutes_722.xlsx,18.0 MB,18.0 MB,1,0,0.7 %,12/15/2022,02/14/2025,CORP\rgarcia,XLSX File,4
Falcon_plan_245.dat,D:\FileServer\Research\Quantum655\2022\Falcon_plan_245.dat,29.1 MB,29.1 MB,1,0,1.2 %,04/12/2022,08/14/2023,CORP\administrator,DAT File,4
Pulse_notes_772.py,D:\FileServer\Research\Quantum655\2022\Pulse_notes_772.py,195.0 KB,196.0 KB,1,0,0.0 %,07/12/2017,06/05/2018,CORP\kpatel,Python File,4
Quantum_Q4_697.msg,D:\FileServer\Research\Quantum655\2022\Quantum_Q4_697.msg,577.4 KB,580.0 KB,1,0,0.0 %,08/12/2015,10/15/2015,CORP\kpatel,MSG File,4
Horizon_Q4_540.pdf,D:\FileServer\Sales\Pulse738\Templates\Horizon_Q4_540.pdf,30.1 MB,30.1 MB,1,0,0.3 %,12/17/2022,06/13/2024,CORP\svc_backup,PDF File,4
Quantum_Q2_636.psd,D:\FileServer\Sales\Pulse738\Templates\Quantum_Q2_636.psd,823.9 MB,823.9 MB,1,0,8.7 %,07/20/2022,06/28/2024,CORP\mwilson,PSD File,4
Nimbus_Q2_90.xlsx,D:\FileServer\Sales\Pulse738\Templates\Nimbus_Q2_90.xlsx,12.5 MB,12.5 MB,1,0,0.1 %,01/25/2025,07/27/2025,CORP\tnguyen,XLSX File,4
Titan_v2_169.zip,D:\FileServer\Sales\Pulse738\Templates\Titan_v2_169.zip,114.8 MB,114.8 MB,1,0,1.2 %,10/26/2022,03/26/2023,CORP\lokafor,ZIP File,4
Falcon_notes_534.pst,D:\FileServer\Sales\Pulse738\Templates\Falcon_notes_534.pst,8.1 GB,8.1 GB,1,0,88.2 %,09/03/2019,08/01/2021,CORP\svc_backup,Outlook Data File,4
Falcon_Q3_356.msg,D:\FileServer\Sales\Pulse738\Templates\Falcon_Q3_356.msg,918.8 KB,920.0 KB,1,0,0.0 %,04/10/2023,01/29/2025,CORP\jsmith,MSG File,4
Quantum_notes_65.pptx,D:\FileServer\Sales\Pulse738\Templates\Quantum_notes_65.pptx,56.0 MB,56.0 MB,1,0,0.6 %,12/29/2023,08/22/2024,CORP\svc_backup,PPTX File,4
Beacon_plan_422.xml,D:\FileServer\Sales\Pulse738\Templates\Beacon_plan_422.xml,5.5 MB,5.5 MB,1,0,0.1 %,05/09/2022,02/29/2024,CORP\kpatel,XML File,4
Horizon_proposal_682.sql,D:\FileServer\Sales\Pulse738\Templates\Horizon_proposal_682.sql,67.9 MB,67.9 MB,1,0,0.7 %,06/10/2024,12/23/2025,CORP\lokafor,SQL File,4
Horizon_budget_581.txt,D:\FileServer\Sales\Pulse738\Templates\Horizon_budget_581.txt,460.1 KB,464.0 KB,1,0,0.0 %,11/08/2023,09/16/2024,CORP\achen,Text File,4
Horizon_spec_995.mp4,D:\FileServer\Legal\Pioneer323\Templates\Horizon_spec_995.mp4,3.1 GB,3.1 GB,1,0,30.6 %,06/25/2024,08/12/2024,CORP\achen,MP4 File,4
Atlas_budget_467.csv,D:\FileServer\Legal\Pioneer323\Templates\Atlas_budget_467.csv,20.6 MB,20.6 MB,1,0,0.2 %,12/25/2022,06/25/2024,CORP\tnguyen,CSV File,4
Falcon_draft_860.sql,D:\FileServer\Legal\Pioneer323\Templates\Falcon_draft_860.sql,88.7 MB,88.7 MB,1,0,0.9 %,02/22/2025,12/31/2025,CORP\achen,SQL File,4
Falcon_data_120.docx,D:\FileServer\Legal\Pioneer323\Templates\Falcon_data_120.docx,2.6 MB,2.6 MB,1,0,0.0 %,06/11/2021,10/18/2021,CORP\lokafor,DOCX File,4
Quantum_spec_189.jpg,D:\FileServer\Legal\Pioneer323\Templates\Quantum_spec_189.jpg,4.6 MB,4.6 MB,1,0,0.0 %,12/06/2022,01/10/2023,CORP\kpatel,JPG File,4
Atlas_final_382.log,D:\FileServer\Legal\Pioneer323\Templates\Atlas_final_382.log,34.6 MB,34.6 MB,1,0,0.3 %,12/09/2025,12/31/2025,CORP\svc_backup,Log File,4
Apollo_review_954.bak,D:\FileServer\Sales\Quantum386\Apollo_review_954.bak,3.1 GB,3.1 GB,1,0,7.3 %,08/18/2025,12/31/2025,CORP\kpatel,BAK File,3
Falcon_summary_994.py,D:\FileServer\Sales\Quantum386\Falcon_summary_994.py,140.0 KB,144.0 KB,1,0,0.0 %,12/10/2025,12/31/2025,CORP\kpatel,Python File,3
Beacon_budget_486.mp4,D:\FileServer\Sales\Quantum386\Beacon_budget_486.mp4,3.0 GB,3.0 GB,1,0,7.1 %,12/30/2025,12/31/2025,CORP\achen,MP4 File,3
Orbit_proposal_747.log,D:\FileServer\Sales\Quantum386\Orbit_proposal_747.log,21.7 MB,21.7 MB,1,0,0.1 %,09/23/2022,01/16/2023,CORP\lokafor,Log File,3
Beacon_minutes_120.mp4,D:\FileServer\Engineering\Summit252\Beacon_minutes_120.mp4,103.5 MB,103.5 MB,1,0,0.4 %,07/04/2019,03/27/2021,CORP\rgarcia,MP4 File,3
Horizon_spec_95.dwg,D:\FileServer\Engineering\Summit252\Horizon_spec_95.dwg,7.3 MB,7.3 MB,1,0,0.0 %,10/26/2021,08/13/2023,CORP\rgarcia,DWG File,3
Catalyst_Q4_228.tif,D:\FileServer\Engineering\Summit252\Catalyst_Q4_228.tif,71.6 MB,71.6 MB,1,0,0.3 %,03/12/2017,04/04/2017,CORP\mwilson,TIF File,3
Pioneer_Q2_694.accdb,D:\FileServer\Engineering\Summit252\Pioneer_Q2_694.accdb,179.9 MB,179.9 MB,1,0,0.7 %,12/11/2025,12/31/2025,CORP\dmiller,Access Database,3
Nimbus_Q3_326.json,D:\FileServer\Engineering\Summit252\Nimbus_Q3_326.json,4.1 MB,4.1 MB,1,0,0.0 %,07/31/2025,09/26/2025,CORP\kpatel,JSON File,3
Summit_Q1_379.vsdx,D:\FileServer\IT\Pioneer903\2024\Summit_Q1_379.vsdx,1.5 MB,1.5 MB,1,0,0.0 %,02/19/2015,12/07/2015,CORP\kpatel,VSDX File,4
Atlas_budget_457.dat,D:\FileServer\IT\Pioneer903\2024\Atlas_budget_457.dat,22.4 MB,22.4 MB,1,0,0.2 %,06/02/2017,06/17/2019,CORP\lokafor,DAT File,4
Summit_Q1_823.log,D:\FileServer\IT\Pioneer903\2024\Summit_Q1_823.log,18.5 MB,18.5 MB,1,0,0.1 %,11/01/2016,11/16/2018,CORP\dmiller,Log File,4
Summit_Q1_143.xml,D:\FileServer\IT\Pioneer903\2024\Summit_Q1_143.xml,1.4 MB,1.4 MB,1,0,0.0 %,08/11/2016,03/11/2017,CORP\tnguyen,XML File,4
Horizon_Q4_344.xlsx,D:\FileServer\IT\Pioneer903\2024\Horizon_Q4_344.xlsx,18.9 MB,18.9 MB,1,0,0.1 %,06/25/2023,07/13/2024,CORP\mwilson,XLSX File,4
Beacon_export_425.csv,D:\FileServer\Finance\Beacon_export_425.csv,71.1 MB,71.1 MB,1,0,0.1 %,03/07/2020,03/04/2022,CORP\administrator,CSV File,2
Orbit_final_205.csv,D:\FileServer\Finance\Orbit_final_205.csv,48.9 MB,48.9 MB,1,0,0.1 %,03/31/2018,10/19/2019,CORP\lokafor,CSV File,2
Apollo_budget_855.xml,D:\FileServer\Finance\Apollo_budget_855.xml,4.9 MB,4.9 MB,1,0,0.0 %,07/16/2020,02/08/2022,CORP\lokafor,XML File,2
Nimbus_summary_811.pptx,D:\FileServer\Finance\Nimbus_summary_811.pptx,10.0 MB,10.1 MB,1,0,0.0 %,12/11/2017,10/14/2018,CORP\lokafor,PPTX File,2
Titan_budget_428.csv,D:\FileServer\Finance\Titan_budget_428.csv,63.0 MB,63.0 MB,1,0,0.1 %,03/03/2025,12/31/2025,CORP\rgarcia,CSV File,2
Apollo_v2_784.zip,D:\FileServer\Finance\Apollo_v2_784.zip,505.0 MB,505.0 MB,1,0,0.5 %,11/19/2025,12/31/2025,CORP\administrator,ZIP File,2
Summit_spec_596.bak,D:\FileServer\Finance\Summit_spec_596.bak,2.3 GB,2.3 GB,1,0,2.5 %,09/26/2024,06/17/2025,CORP\lokafor,BAK File,2
Summit_v2_383.iso,D:\FileServer\Finance\Summit_v2_383.iso,7.0 GB,7.0 GB,1,0,7.8 %,03/13/2015,12/03/2015,CORP\achen,Disc Image File,2
Catalyst_report_150.dwg,D:\FileServer\Finance\Catalyst_report_150.dwg,59.3 MB,59.3 MB,1,0,0.1 %,11/06/2024,12/31/2025,CORP\achen,DWG File,2
Apollo_export_370.msg,D:\FileServer\IT\Nimbus102\Apollo_export_370.msg,1.3 MB,1.3 MB,1,0,0.0 %,03/24/2025,12/31/2025,CORP\jsmith,MSG File,3
Quantum_budget_543.pst,D:\FileServer\IT\Nimbus102\Quantum_budget_543.pst,3.8 GB,3.8 GB,1,0,24.5 %,10/05/2020,04/21/2021,CORP\achen,Outlook Data File,3
Orbit_v2_614.tif,D:\FileServer\IT\Nimbus102\Orbit_v2_614.tif,43.3 MB,43.3 MB,1,0,0.3 %,02/05/2021,01/01/2022,CORP\kpatel,TIF File,3
Pulse_budget_278.accdb,D:\FileServer\IT\Nimbus102\Pulse_budget_278.accdb,1.4 GB,1.4 GB,1,0,9.0 %,09/20/2022,09/26/2023,CORP\mwilson,Access Database,3
Pioneer_proposal_361.txt,D:\FileServer\IT\Nimbus102\Pioneer_proposal_361.txt,6.8 KB,8.0 KB,1,0,0.0 %,07/14/2016,12/26/2017,CORP\tnguyen,Text File,3
Horizon_Q1_349.csv,D:\FileServer\IT\Beacon421\Final\Horizon_Q1_349.csv,13.1 MB,13.1 MB,1,0,0.8 %,06/11/2017,11/16/2017,CORP\svc_backup,CSV File,4
Nimbus_notes_815.dat,D:\FileServer\IT\Beacon421\Final\Nimbus_notes_815.dat,157.0 MB,157.0 MB,1,0,9.2 %,09/25/2022,03/16/2024,CORP\svc_backup,DAT File,4
Summit_minutes_720.tif,D:\FileServer\IT\Beacon421\Final\Summit_minutes_720.tif,29.7 MB,29.7 MB,1,0,1.7 %,09/06/2019,12/20/2020,CORP\mwilson,TIF File,4
Titan_final_946.pptx,D:\FileServer\IT\Beacon421\Final\Titan_final_946.pptx,30.9 MB,30.9 MB,1,0,1.8 %,11/27/2018,10/12/2019,CORP\kpatel,PPTX File,4
Falcon_Q2_912.json,D:\FileServer\IT\Beacon421\Final\Falcon_Q2_912.json,4.2 MB,4.2 MB,1,0,0.2 %,07/25/2023,07/09/2024,CORP\achen,JSON File,4
Summit_budget_30.py,D:\FileServer\IT\Beacon421\Final\Summit_budget_30.py,30.6 KB,32.0 KB,1,0,0.0 %,06/29/2017,11/07/2017,CORP\achen,Python File,4
Summit_data_315.txt,D:\FileServer\IT\Beacon421\Final\Summit_data_315.txt,107.6 KB,108.0 KB,1,0,0.0 %,06/17/2016,09/05/2016,CORP\dmiller,Text File,4
